datetime,Platform Name,location,priority,monitoring item
9/20/2019 0:03,platform 2,location 1,WARNING,Interface
9/20/2019 0:03,platform 2,location 2,CRITICAL,Interface
9/20/2019 0:03,platform 2,location 2,WARNING,Interface
9/20/2019 0:02,platform 2,location 2,WARNING,Interface
9/20/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/20/2019 0:02,platform 2,location 1,WARNING,Interface
9/20/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/20/2019 0:01,platform 2,location 2,CRITICAL,Interface
9/19/2019 23:43,platform 2,location 2,WARNING,Interface
9/19/2019 23:39,platform 2,location 2,CRITICAL,Interface
9/19/2019 22:14,platform 2,location 2,CRITICAL,Interface
9/19/2019 22:13,platform 2,location 2,WARNING,Interface
9/19/2019 20:14,platform 2,location 2,CRITICAL,Interface
9/19/2019 20:13,platform 2,location 2,WARNING,Interface
9/19/2019 19:43,platform 2,location 2,WARNING,Interface
9/19/2019 19:39,platform 2,location 2,CRITICAL,Interface
9/19/2019 17:43,platform 2,location 2,WARNING,Interface
9/19/2019 17:39,platform 2,location 2,CRITICAL,Interface
9/19/2019 16:59,platform 2,location 2,CRITICAL,Interface
9/19/2019 16:58,platform 2,location 2,WARNING,Interface
9/19/2019 16:21,platform 2,location 1,CRITICAL,Interface
9/19/2019 14:59,platform 2,location 2,CRITICAL,Interface
9/19/2019 14:58,platform 2,location 2,WARNING,Interface
9/19/2019 14:19,platform 2,location 2,CRITICAL,Interface
9/19/2019 14:18,platform 2,location 2,WARNING,Interface
9/19/2019 12:54,platform 2,location 2,CRITICAL,Interface
9/19/2019 12:53,platform 2,location 2,WARNING,Interface
9/19/2019 12:14,platform 2,location 2,WARNING,Interface
9/19/2019 12:09,platform 2,location 2,WARNING,Interface
9/19/2019 10:54,platform 2,location 2,CRITICAL,Interface
9/19/2019 10:54,platform 2,location 2,WARNING,Interface
9/19/2019 10:53,platform 2,location 2,WARNING,Interface
9/19/2019 10:29,platform 2,location 2,WARNING,Interface
9/19/2019 10:19,platform 2,location 2,WARNING,Interface
9/19/2019 10:14,platform 2,location 2,CRITICAL,Interface
9/19/2019 10:13,platform 2,location 2,WARNING,Interface
9/19/2019 9:19,platform 2,location 2,WARNING,Interface
9/19/2019 9:04,platform 2,location 2,WARNING,Interface
9/19/2019 8:59,platform 2,location 2,WARNING,Interface
9/19/2019 8:54,platform 2,location 2,WARNING,Interface
9/19/2019 8:49,platform 2,location 2,CRITICAL,Interface
9/19/2019 8:49,platform 2,location 2,WARNING,Interface
9/19/2019 8:48,platform 2,location 2,WARNING,Interface
9/19/2019 8:19,platform 2,location 2,WARNING,Interface
9/19/2019 8:09,platform 2,location 2,CRITICAL,Interface
9/19/2019 8:08,platform 2,location 2,WARNING,Interface
9/19/2019 7:44,platform 2,location 2,WARNING,Interface
9/19/2019 7:44,platform 2,location 2,WARNING,Interface
9/19/2019 7:14,platform 2,location 2,WARNING,Interface
9/19/2019 6:44,platform 2,location 2,WARNING,Interface
9/19/2019 6:39,platform 2,location 2,WARNING,Interface
9/19/2019 6:09,platform 2,location 2,CRITICAL,Interface
9/19/2019 6:08,platform 2,location 2,WARNING,Interface
9/19/2019 6:08,platform 2,location 1,CRITICAL,Interface
9/19/2019 5:44,platform 2,location 2,WARNING,Interface
9/19/2019 5:19,platform 2,location 2,WARNING,Interface
9/19/2019 5:09,platform 2,location 2,WARNING,Interface
9/19/2019 5:04,platform 2,location 2,WARNING,Interface
9/19/2019 4:59,platform 2,location 2,WARNING,Interface
9/19/2019 4:54,platform 2,location 2,CRITICAL,Interface
9/19/2019 4:53,platform 2,location 2,WARNING,Interface
9/19/2019 4:49,platform 2,location 2,WARNING,Interface
9/19/2019 4:44,platform 2,location 2,WARNING,Interface
9/19/2019 4:39,platform 2,location 2,CRITICAL,Interface
9/19/2019 4:34,platform 2,location 2,WARNING,Interface
9/19/2019 4:29,platform 2,location 2,WARNING,Interface
9/19/2019 4:24,platform 2,location 2,WARNING,Interface
9/19/2019 4:19,platform 2,location 2,WARNING,Interface
9/19/2019 4:19,platform 2,location 2,WARNING,Interface
9/19/2019 4:14,platform 2,location 2,WARNING,Interface
9/19/2019 4:13,platform 2,location 2,WARNING,Interface
9/19/2019 4:09,platform 2,location 2,CRITICAL,Interface
9/19/2019 4:09,platform 2,location 2,WARNING,Interface
9/19/2019 4:04,platform 2,location 2,WARNING,Interface
9/19/2019 3:54,platform 2,location 2,WARNING,Interface
9/19/2019 3:49,platform 2,location 2,WARNING,Interface
9/19/2019 3:44,platform 2,location 2,WARNING,Interface
9/19/2019 3:24,platform 2,location 2,WARNING,Interface
9/19/2019 3:19,platform 2,location 2,WARNING,Interface
9/19/2019 3:09,platform 2,location 2,WARNING,Interface
9/19/2019 2:49,platform 2,location 2,WARNING,Interface
9/19/2019 2:44,platform 2,location 2,WARNING,Interface
9/19/2019 2:39,platform 2,location 2,WARNING,Interface
9/19/2019 2:09,platform 2,location 2,WARNING,Interface
9/19/2019 1:44,platform 2,location 2,WARNING,Interface
9/19/2019 1:17,platform 2,location 2,CRITICAL,Interface
9/19/2019 0:04,platform 2,location 2,WARNING,Interface
9/19/2019 0:04,platform 2,location 2,WARNING,Interface
9/19/2019 0:03,platform 2,location 2,CRITICAL,Interface
9/19/2019 0:03,platform 2,location 1,WARNING,Interface
9/19/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/19/2019 0:02,platform 2,location 2,WARNING,Interface
9/19/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/19/2019 0:02,platform 2,location 1,WARNING,Interface
9/18/2019 11:49,platform 2,location 2,WARNING,Interface
9/18/2019 11:44,platform 2,location 2,WARNING,Interface
9/18/2019 11:14,platform 2,location 2,WARNING,Interface
9/18/2019 10:24,platform 2,location 2,WARNING,Interface
9/18/2019 10:24,platform 2,location 2,WARNING,Interface
9/18/2019 9:24,platform 2,location 2,WARNING,Interface
9/18/2019 8:29,platform 2,location 2,WARNING,Interface
9/18/2019 8:08,platform 2,location 1,CRITICAL,Interface
9/18/2019 7:44,platform 2,location 2,WARNING,Interface
9/18/2019 7:39,platform 2,location 2,WARNING,Interface
9/18/2019 7:24,platform 2,location 2,WARNING,Interface
9/18/2019 7:14,platform 2,location 2,CRITICAL,Interface
9/18/2019 7:14,platform 2,location 2,WARNING,Interface
9/18/2019 7:09,platform 2,location 2,WARNING,Interface
9/18/2019 6:24,platform 2,location 2,WARNING,Interface
9/18/2019 6:19,platform 2,location 2,WARNING,Interface
9/18/2019 6:14,platform 2,location 2,WARNING,Interface
9/18/2019 6:14,platform 2,location 2,WARNING,Interface
9/18/2019 5:54,platform 2,location 2,WARNING,Interface
9/18/2019 5:44,platform 2,location 2,WARNING,Interface
9/18/2019 5:34,platform 2,location 2,WARNING,Interface
9/18/2019 5:19,platform 2,location 2,CRITICAL,Interface
9/18/2019 5:19,platform 2,location 2,WARNING,Interface
9/18/2019 5:18,platform 2,location 2,WARNING,Interface
9/18/2019 5:14,platform 2,location 2,WARNING,Interface
9/18/2019 5:09,platform 2,location 2,WARNING,Interface
9/18/2019 4:59,platform 2,location 2,WARNING,Interface
9/18/2019 4:09,platform 2,location 2,WARNING,Interface
9/18/2019 3:29,platform 2,location 2,WARNING,Interface
9/18/2019 3:04,platform 2,location 2,WARNING,Interface
9/18/2019 2:59,platform 2,location 2,WARNING,Interface
9/18/2019 2:24,platform 2,location 2,WARNING,Interface
9/18/2019 2:14,platform 2,location 2,WARNING,Interface
9/18/2019 2:04,platform 2,location 2,WARNING,Interface
9/18/2019 2:04,platform 2,location 2,WARNING,Interface
9/18/2019 1:59,platform 2,location 2,WARNING,Interface
9/18/2019 1:44,platform 2,location 2,WARNING,Interface
9/18/2019 1:44,platform 2,location 2,WARNING,Interface
9/18/2019 1:24,platform 2,location 2,WARNING,Interface
9/18/2019 1:14,platform 2,location 2,WARNING,Interface
9/18/2019 1:09,platform 2,location 2,WARNING,Interface
9/18/2019 1:04,platform 2,location 2,WARNING,Interface
9/18/2019 0:54,platform 2,location 2,WARNING,Interface
9/18/2019 0:49,platform 2,location 2,WARNING,Interface
9/18/2019 0:44,platform 2,location 2,WARNING,Interface
9/18/2019 0:29,platform 2,location 2,WARNING,Interface
9/18/2019 0:24,platform 2,location 2,WARNING,Interface
9/18/2019 0:19,platform 2,location 2,WARNING,Interface
9/18/2019 0:09,platform 2,location 2,WARNING,Interface
9/18/2019 0:09,platform 2,location 2,WARNING,Interface
9/18/2019 0:03,platform 2,location 2,WARNING,Interface
9/18/2019 0:03,platform 2,location 1,WARNING,Interface
9/18/2019 0:02,platform 2,location 2,WARNING,Interface
9/18/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/18/2019 0:02,platform 2,location 1,WARNING,Interface
9/17/2019 19:39,platform 2,location 2,CRITICAL,Interface
9/17/2019 18:11,platform 2,location 1,CRITICAL,Interface
9/17/2019 18:06,platform 2,location 1,CRITICAL,Interface
9/17/2019 17:46,platform 2,location 1,CRITICAL,Interface
9/17/2019 17:26,platform 2,location 1,CRITICAL,Interface
9/17/2019 16:19,platform 2,location 2,CRITICAL,Interface
9/17/2019 11:54,platform 2,location 2,WARNING,Interface
9/17/2019 11:54,platform 2,location 2,WARNING,Interface
9/17/2019 11:29,platform 2,location 2,WARNING,Interface
9/17/2019 11:19,platform 2,location 2,WARNING,Interface
9/17/2019 10:59,platform 2,location 2,WARNING,Interface
9/17/2019 10:44,platform 2,location 2,WARNING,Interface
9/17/2019 10:44,platform 2,location 2,WARNING,Interface
9/17/2019 10:39,platform 2,location 2,WARNING,Interface
9/17/2019 10:39,platform 2,location 2,WARNING,Interface
9/17/2019 10:29,platform 2,location 2,WARNING,Interface
9/17/2019 10:24,platform 2,location 2,WARNING,Interface
9/17/2019 10:24,platform 2,location 2,WARNING,Interface
9/17/2019 10:09,platform 2,location 2,WARNING,Interface
9/17/2019 10:09,platform 2,location 2,WARNING,Interface
9/17/2019 10:04,platform 2,location 2,WARNING,Interface
9/17/2019 10:04,platform 2,location 2,WARNING,Interface
9/17/2019 9:49,platform 2,location 2,WARNING,Interface
9/17/2019 9:44,platform 2,location 2,WARNING,Interface
9/17/2019 9:39,platform 2,location 2,WARNING,Interface
9/17/2019 9:34,platform 2,location 2,WARNING,Interface
9/17/2019 9:29,platform 2,location 2,WARNING,Interface
9/17/2019 9:24,platform 2,location 2,WARNING,Interface
9/17/2019 9:19,platform 2,location 2,WARNING,Interface
9/17/2019 9:14,platform 2,location 2,WARNING,Interface
9/17/2019 9:14,platform 2,location 2,WARNING,Interface
9/17/2019 8:59,platform 2,location 2,WARNING,Interface
9/17/2019 8:54,platform 2,location 2,WARNING,Interface
9/17/2019 8:54,platform 2,location 2,WARNING,Interface
9/17/2019 8:44,platform 2,location 2,WARNING,Interface
9/17/2019 8:44,platform 2,location 2,WARNING,Interface
9/17/2019 8:34,platform 2,location 2,WARNING,Interface
9/17/2019 8:24,platform 2,location 2,WARNING,Interface
9/17/2019 8:19,platform 2,location 2,WARNING,Interface
9/17/2019 8:14,platform 2,location 2,WARNING,Interface
9/17/2019 8:09,platform 2,location 2,WARNING,Interface
9/17/2019 8:04,platform 2,location 2,WARNING,Interface
9/17/2019 7:44,platform 2,location 2,WARNING,Interface
9/17/2019 7:44,platform 2,location 2,WARNING,Interface
9/17/2019 7:29,platform 2,location 2,WARNING,Interface
9/17/2019 7:19,platform 2,location 2,WARNING,Interface
9/17/2019 7:04,platform 2,location 2,WARNING,Interface
9/17/2019 6:59,platform 2,location 2,WARNING,Interface
9/17/2019 6:54,platform 2,location 2,WARNING,Interface
9/17/2019 6:54,platform 2,location 2,WARNING,Interface
9/17/2019 6:44,platform 2,location 2,WARNING,Interface
9/17/2019 6:44,platform 2,location 2,WARNING,Interface
9/17/2019 6:29,platform 2,location 2,WARNING,Interface
9/17/2019 6:29,platform 2,location 2,WARNING,Interface
9/17/2019 6:24,platform 2,location 2,WARNING,Interface
9/17/2019 5:54,platform 2,location 2,WARNING,Interface
9/17/2019 4:29,platform 2,location 2,WARNING,Interface
9/17/2019 4:09,platform 2,location 2,WARNING,Interface
9/17/2019 2:59,platform 2,location 2,WARNING,Interface
9/17/2019 2:14,platform 2,location 2,WARNING,Interface
9/17/2019 2:12,platform 2,location 2,CRITICAL,Interface
9/17/2019 0:29,platform 2,location 2,WARNING,Interface
9/17/2019 0:29,platform 2,location 2,WARNING,Interface
9/17/2019 0:19,platform 2,location 2,WARNING,Interface
9/17/2019 0:03,platform 2,location 2,CRITICAL,Interface
9/17/2019 0:03,platform 2,location 2,WARNING,Interface
9/17/2019 0:03,platform 2,location 1,WARNING,Interface
9/17/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/17/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/17/2019 0:02,platform 2,location 2,WARNING,Interface
9/17/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/17/2019 0:02,platform 2,location 1,WARNING,Interface
9/16/2019 13:06,platform 2,location 1,CRITICAL,Interface
9/16/2019 10:48,platform 2,location 2,CRITICAL,Interface
9/16/2019 2:44,platform 2,location 2,WARNING,Interface
9/16/2019 0:03,platform 2,location 2,CRITICAL,Interface
9/16/2019 0:03,platform 2,location 2,WARNING,Interface
9/16/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/16/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/16/2019 0:02,platform 2,location 2,WARNING,Interface
9/16/2019 0:02,platform 2,location 1,WARNING,Interface
9/16/2019 0:02,platform 2,location 1,WARNING,Interface
9/16/2019 0:01,platform 2,location 2,CRITICAL,Interface
9/15/2019 17:13,platform 2,location 1,CRITICAL,Interface
9/15/2019 7:53,platform 2,location 1,CRITICAL,Interface
9/15/2019 0:03,platform 2,location 2,WARNING,Interface
9/15/2019 0:03,platform 2,location 1,WARNING,Interface
9/15/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/15/2019 0:02,platform 2,location 2,WARNING,Interface
9/15/2019 0:02,platform 2,location 1,WARNING,Interface
9/14/2019 0:04,platform 2,location 2,WARNING,Interface
9/14/2019 0:03,platform 2,location 2,CRITICAL,Interface
9/14/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/14/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/14/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/14/2019 0:02,platform 2,location 2,WARNING,Interface
9/14/2019 0:02,platform 2,location 1,WARNING,Interface
9/14/2019 0:02,platform 2,location 1,WARNING,Interface
9/13/2019 16:26,platform 2,location 1,CRITICAL,Interface
9/13/2019 16:06,platform 2,location 1,CRITICAL,Interface
9/13/2019 16:01,platform 2,location 1,CRITICAL,Interface
9/13/2019 15:46,platform 2,location 1,CRITICAL,Interface
9/13/2019 15:26,platform 2,location 1,CRITICAL,Interface
9/13/2019 12:54,platform 2,location 2,WARNING,Interface
9/13/2019 12:24,platform 2,location 2,WARNING,Interface
9/13/2019 11:16,platform 2,location 2,CRITICAL,Interface
9/13/2019 11:11,platform 2,location 2,CRITICAL,Interface
9/13/2019 11:06,platform 2,location 2,CRITICAL,Interface
9/13/2019 10:44,platform 2,location 2,WARNING,Interface
9/13/2019 10:39,platform 2,location 2,WARNING,Interface
9/13/2019 10:24,platform 2,location 2,WARNING,Interface
9/13/2019 9:44,platform 2,location 2,WARNING,Interface
9/13/2019 9:23,platform 2,location 1,CRITICAL,Interface
9/13/2019 9:19,platform 2,location 2,WARNING,Interface
9/13/2019 9:04,platform 2,location 2,WARNING,Interface
9/13/2019 8:59,platform 2,location 2,WARNING,Interface
9/13/2019 8:49,platform 2,location 2,WARNING,Interface
9/13/2019 8:49,platform 2,location 2,WARNING,Interface
9/13/2019 8:19,platform 2,location 2,CRITICAL,Interface
9/13/2019 8:19,platform 2,location 2,WARNING,Interface
9/13/2019 8:09,platform 2,location 2,CRITICAL,Interface
9/13/2019 7:49,platform 2,location 2,WARNING,Interface
9/13/2019 7:29,platform 2,location 2,WARNING,Interface
9/13/2019 7:24,platform 2,location 2,WARNING,Interface
9/13/2019 7:09,platform 2,location 2,WARNING,Interface
9/13/2019 7:04,platform 2,location 2,WARNING,Interface
9/13/2019 6:14,platform 2,location 2,WARNING,Interface
9/13/2019 6:08,platform 2,location 1,CRITICAL,Interface
9/13/2019 5:29,platform 2,location 2,WARNING,Interface
9/13/2019 4:49,platform 2,location 2,WARNING,Interface
9/13/2019 4:14,platform 2,location 2,WARNING,Interface
9/13/2019 3:53,platform 2,location 1,CRITICAL,Interface
9/13/2019 3:49,platform 2,location 2,WARNING,Interface
9/13/2019 3:49,platform 2,location 2,WARNING,Interface
9/13/2019 3:44,platform 2,location 2,WARNING,Interface
9/13/2019 3:39,platform 2,location 2,WARNING,Interface
9/13/2019 3:39,platform 2,location 2,WARNING,Interface
9/13/2019 3:28,platform 2,location 2,WARNING,Interface
9/13/2019 3:14,platform 2,location 2,WARNING,Interface
9/13/2019 3:14,platform 2,location 2,WARNING,Interface
9/13/2019 3:09,platform 2,location 2,WARNING,Interface
9/13/2019 2:59,platform 2,location 2,WARNING,Interface
9/13/2019 2:49,platform 2,location 2,WARNING,Interface
9/13/2019 2:49,platform 2,location 2,WARNING,Interface
9/13/2019 2:29,platform 2,location 2,WARNING,Interface
9/13/2019 2:19,platform 2,location 2,WARNING,Interface
9/13/2019 2:19,platform 2,location 2,WARNING,Interface
9/13/2019 2:08,platform 2,location 1,CRITICAL,Interface
9/13/2019 1:59,platform 2,location 2,WARNING,Interface
9/13/2019 1:49,platform 2,location 2,WARNING,Interface
9/13/2019 1:49,platform 2,location 2,WARNING,Interface
9/13/2019 1:44,platform 2,location 2,WARNING,Interface
9/13/2019 1:19,platform 2,location 2,WARNING,Interface
9/13/2019 1:19,platform 2,location 2,WARNING,Interface
9/13/2019 1:14,platform 2,location 2,WARNING,Interface
9/13/2019 1:04,platform 2,location 2,WARNING,Interface
9/13/2019 0:59,platform 2,location 2,WARNING,Interface
9/13/2019 0:54,platform 2,location 2,WARNING,Interface
9/13/2019 0:49,platform 2,location 2,WARNING,Interface
9/13/2019 0:44,platform 2,location 2,WARNING,Interface
9/13/2019 0:19,platform 2,location 2,WARNING,Interface
9/13/2019 0:04,platform 2,location 2,WARNING,Interface
9/13/2019 0:03,platform 2,location 2,WARNING,Interface
9/13/2019 0:03,platform 2,location 1,WARNING,Interface
9/13/2019 0:02,platform 2,location 2,WARNING,Interface
9/13/2019 0:02,platform 2,location 2,CRITICAL,Interface
9/13/2019 0:02,platform 2,location 1,WARNING,Interface
9/12/2019 23:49,platform 2,location 2,WARNING,Interface
9/12/2019 23:44,platform 2,location 2,WARNING,Interface
9/12/2019 23:44,platform 2,location 2,WARNING,Interface
9/12/2019 22:06,platform 2,location 1,CRITICAL,Interface
9/12/2019 20:28,platform 2,location 2,CRITICAL,Interface
